"csu_id","trap_id","year","week","trap_date","county","method","spp","total","test_code","cq","seq","zone","lat","long"
"CSU19977","FC-058",2023,27,"2023-07-06","LC","L","Tarsalis",21,"0","55.55","0","SW","40.54884","-105.12533"
"CSU19978","FC-015",2023,27,"2023-07-06","LC","L","Tarsalis",12,"0","55.55","0","NW","40.5598","-105.12409"
"CSU19979","FC-015",2023,27,"2023-07-06","LC","L","Pipiens",6,"0","55.55","0","NW","40.5598","-105.12409"
"CSU19980","FC-011",2023,27,"2023-07-06","LC","L","Tarsalis",45,"0","55.55","0","NW","40.56948","-105.13603"
"CSU19981","FC-011",2023,27,"2023-07-06","LC","L","Pipiens",13,"0","55.55","0","NW","40.56948","-105.13603"
"CSU19982","FC-062",2023,27,"2023-07-06","LC","L","Tarsalis",18,"0","55.55","0","SW","40.54278","-105.08741"
"CSU19983","FC-071",2023,27,"2023-07-06","LC","L","Tarsalis",28,"0","55.55","0","SW","40.52733","-105.10821"
"CSU19984","FC-037",2023,27,"2023-07-06","LC","L","Tarsalis",14,"0","55.55","0","SW","40.51668","-105.09808"
"CSU19985","FC-037",2023,27,"2023-07-06","LC","L","Pipiens",8,"0","55.55","0","SW","40.51668","-105.09808"
"CSU19986","FC-029",2023,27,"2023-07-06","LC","L","Tarsalis",44,"0","55.55","0","SE","40.51011","-105.06935"
"CSU19987","FC-029",2023,27,"2023-07-06","LC","L","Pipiens",2,"0","55.55","0","SE","40.51011","-105.06935"
"CSU19988","FC-068",2023,27,"2023-07-06","LC","L","Tarsalis",35,"0","55.55","0","SW","40.516","-105.08547"
"CSU19989","FC-068",2023,27,"2023-07-06","LC","L","Pipiens",2,"0","55.55","0","SW","40.516","-105.08547"
"CSU19990","FC-089GR",2023,27,"2023-07-06","LC","G","Pipiens",5,"0","55.55","0","SW","40.53631","-105.10056"
"CSU19991","FC-093",2023,27,"2023-07-06","LC","L","Tarsalis",21,"0","55.55","0","SW","40.53186","-105.08825"
"CSU19992","FC-093",2023,27,"2023-07-06","LC","L","Pipiens",3,"0","55.55","0","SW","40.53186","-105.08825"
"CSU19993","FC-029GR",2023,27,"2023-07-06","LC","G","Tarsalis",1,"0","55.55","0","SE","40.51101","-105.06937"
"CSU19994","FC-029GR",2023,27,"2023-07-06","LC","G","Pipiens",2,"0","55.55","0","SE","40.51101","-105.06937"
"CSU19995","FC-057",2023,27,"2023-07-06","LC","L","Tarsalis",50,"0","55.55","0","SW","40.48439","-105.10524"
"CSU19996","FC-057",2023,27,"2023-07-06","LC","L","Tarsalis",7,"0","55.55","0","SW","40.48439","-105.10524"
"CSU19997","FC-057",2023,27,"2023-07-06","LC","L","Pipiens",7,"0","55.55","0","SW","40.48439","-105.10524"
"CSU19998","FC-054",2023,27,"2023-07-06","LC","L","Tarsalis",50,"1","19.27507","0","SE","40.49998","-105.0632"
"CSU19999","FC-054",2023,27,"2023-07-06","LC","L","Tarsalis",48,"0","55.55","0","SE","40.49998","-105.0632"
"CSU20000","FC-054",2023,27,"2023-07-06","LC","L","Pipiens",12,"0","55.55","0","SE","40.49998","-105.0632"
"CSU19798","LV-020",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","LV","40.373964","-105.11349"
"CSU19799","LV-020",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","LV","40.373964","-105.11349"
"CSU19800","LV-020",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","LV","40.373964","-105.11349"
"CSU19816","LC-001",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","LC","40.302587","-105.084057"
"CSU19817","LC-001",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","LC","40.302587","-105.084057"
"CSU19818","LC-001",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","LC","40.302587","-105.084057"
"CSU19819","LC-001",2023,27,"2023-07-04","LC","L","Pipiens",4,"1","29.85014","0","LC","40.302587","-105.084057"
"CSU19820","LC-049",2023,27,"2023-07-04","LC","L","Tarsalis",50,"1","21.49467","0","LC","40.312995","-105.078728"
"CSU19821","LC-049",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","LC","40.312995","-105.078728"
"CSU19822","LC-054",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","LC","40.343955","-105.102766"
"CSU19823","LC-054",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","LC","40.343955","-105.102766"
"CSU19824","LC-054",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","LC","40.343955","-105.102766"
"CSU19825","LC-054",2023,27,"2023-07-04","LC","L","Pipiens",2,"0","55.55","0","LC","40.343955","-105.102766"
"CSU19837","WC-055",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","WC","40.28918345","-104.9915449"
"CSU19838","WC-055",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","WC","40.28918345","-104.9915449"
"CSU19839","WC-055",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","WC","40.28918345","-104.9915449"
"CSU19840","LC-053",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","LC","40.320553","-105.094569"
"CSU19841","LC-053",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","LC","40.320553","-105.094569"
"CSU19842","LC-053",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","LC","40.320553","-105.094569"
"CSU19843","FC-004",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.53486","-105.03733"
"CSU19844","FC-004",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.53486","-105.03733"
"CSU19845","FC-004",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.53486","-105.03733"
"CSU19846","FC-004",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.53486","-105.03733"
"CSU19847","FC-004",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.53486","-105.03733"
"CSU19848","FC-004",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.53486","-105.03733"
"CSU19849","FC-004",2023,27,"2023-07-04","LC","L","Tarsalis",9,"0","55.55","0","SE","40.53486","-105.03733"
"CSU19850","FC-027",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.54651","-105.03359"
"CSU19851","FC-027",2023,27,"2023-07-04","LC","L","Tarsalis",13,"0","55.55","0","SE","40.54651","-105.03359"
"CSU19852","FC-088GR",2023,27,"2023-07-04","LC","G","Pipiens",50,"0","55.55","0","SE","40.53331","-105.03053"
"CSU19853","FC-088GR",2023,27,"2023-07-04","LC","G","Pipiens",13,"0","55.55","0","SE","40.53331","-105.03053"
"CSU19854","FC-050",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.52954","-105.05033"
"CSU19855","FC-050",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.52954","-105.05033"
"CSU19856","FC-050",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.52954","-105.05033"
"CSU19857","FC-050",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.52954","-105.05033"
"CSU19858","FC-050",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.52954","-105.05033"
"CSU19859","FC-050",2023,27,"2023-07-04","LC","L","Tarsalis",42,"0","55.55","0","SE","40.52954","-105.05033"
"CSU19860","FC-050",2023,27,"2023-07-04","LC","L","Pipiens",15,"0","55.55","0","SE","40.52954","-105.05033"
"CSU19861","FC-064",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49868","-105.0298"
"CSU19862","FC-064",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49868","-105.0298"
"CSU19863","FC-064",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49868","-105.0298"
"CSU19864","FC-064",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49868","-105.0298"
"CSU19865","FC-064",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49868","-105.0298"
"CSU19866","FC-064",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49868","-105.0298"
"CSU19867","FC-064",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49868","-105.0298"
"CSU19868","FC-064",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49868","-105.0298"
"CSU19869","FC-064",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49868","-105.0298"
"CSU19870","FC-064",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49868","-105.0298"
"CSU19871","FC-064",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49868","-105.0298"
"CSU19872","FC-064",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49868","-105.0298"
"CSU19873","FC-064",2023,27,"2023-07-04","LC","L","Tarsalis",11,"0","55.55","0","SE","40.49868","-105.0298"
"CSU19874","FC-064",2023,27,"2023-07-04","LC","L","Pipiens",20,"0","55.55","0","SE","40.49868","-105.0298"
"CSU19875","FC-039",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.48081","-105.03934"
"CSU19876","FC-039",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.48081","-105.03934"
"CSU19877","FC-039",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.48081","-105.03934"
"CSU19878","FC-039",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.48081","-105.03934"
"CSU19879","FC-039",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.48081","-105.03934"
"CSU19880","FC-039",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.48081","-105.03934"
"CSU19881","FC-039",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.48081","-105.03934"
"CSU19882","FC-039",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.48081","-105.03934"
"CSU19883","FC-039",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.48081","-105.03934"
"CSU19884","FC-039",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.48081","-105.03934"
"CSU19885","FC-039",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.48081","-105.03934"
"CSU19886","FC-039",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.48081","-105.03934"
"CSU19887","FC-039",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.48081","-105.03934"
"CSU19888","FC-039",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.48081","-105.03934"
"CSU19889","FC-039",2023,27,"2023-07-04","LC","L","Tarsalis",50,"1","20.03248","0","SE","40.48081","-105.03934"
"CSU19890","FC-039",2023,27,"2023-07-04","LC","L","Tarsalis",50,"1","25.28338","0","SE","40.48081","-105.03934"
"CSU19891","FC-039",2023,27,"2023-07-04","LC","L","Tarsalis",39,"0","55.55","0","SE","40.48081","-105.03934"
"CSU19892","FC-039",2023,27,"2023-07-04","LC","L","Pipiens",24,"0","55.55","0","SE","40.48081","-105.03934"
"CSU19893","FC-047",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51551","-105.05292"
"CSU19894","FC-047",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51551","-105.05292"
"CSU19895","FC-047",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51551","-105.05292"
"CSU19896","FC-047",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51551","-105.05292"
"CSU19897","FC-047",2023,27,"2023-07-04","LC","L","Tarsalis",45,"0","55.55","0","SE","40.51551","-105.05292"
"CSU19898","FC-046",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.52983","-105.06484"
"CSU19899","FC-046",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.52983","-105.06484"
"CSU19900","FC-046",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.52983","-105.06484"
"CSU19901","FC-046",2023,27,"2023-07-04","LC","L","Tarsalis",22,"0","55.55","0","SE","40.52983","-105.06484"
"CSU19902","FC-075GR",2023,27,"2023-07-04","LC","G","Pipiens",4,"0","55.55","0","SE","40.51138","-105.02937"
"CSU19903","FC-023",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.54466","-105.0641"
"CSU19904","FC-023",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.54466","-105.0641"
"CSU19905","FC-023",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.54466","-105.0641"
"CSU19906","FC-023",2023,27,"2023-07-04","LC","L","Tarsalis",36,"0","55.55","0","SE","40.54466","-105.0641"
"CSU19907","FC-023",2023,27,"2023-07-04","LC","L","Pipiens",5,"0","55.55","0","SE","40.54466","-105.0641"
"CSU19908","FC-075",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51138","-105.01987"
"CSU19909","FC-075",2023,27,"2023-07-04","LC","L","Tarsalis",14,"0","55.55","0","SE","40.51138","-105.01987"
"CSU19910","FC-059",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.5426","-105.04604"
"CSU19911","FC-059",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.5426","-105.04604"
"CSU19912","FC-059",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.5426","-105.04604"
"CSU19913","FC-059",2023,27,"2023-07-04","LC","L","Tarsalis",9,"1","27.20814","0","SE","40.5426","-105.04604"
"CSU19914","FC-059",2023,27,"2023-07-04","LC","L","Pipiens",1,"0","55.55","0","SE","40.5426","-105.04604"
"CSU19915","FC-053",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49942","-105.01183"
"CSU19916","FC-053",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49942","-105.01183"
"CSU19917","FC-053",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49942","-105.01183"
"CSU19918","FC-053",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49942","-105.01183"
"CSU19919","FC-053",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49942","-105.01183"
"CSU19920","FC-053",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49942","-105.01183"
"CSU19921","FC-053",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49942","-105.01183"
"CSU19922","FC-053",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49942","-105.01183"
"CSU19923","FC-053",2023,27,"2023-07-04","LC","L","Tarsalis",1,"0","55.55","0","SE","40.49942","-105.01183"
"CSU19924","FC-053",2023,27,"2023-07-04","LC","L","Pipiens",3,"0","55.55","0","SE","40.49942","-105.01183"
"CSU19925","FC-074",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51432","-105.00249"
"CSU19926","FC-074",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51432","-105.00249"
"CSU19927","FC-074",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51432","-105.00249"
"CSU19928","FC-074",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51432","-105.00249"
"CSU19929","FC-074",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51432","-105.00249"
"CSU19930","FC-074",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51432","-105.00249"
"CSU19931","FC-074",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51432","-105.00249"
"CSU19932","FC-074",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51432","-105.00249"
"CSU19933","FC-074",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51432","-105.00249"
"CSU19934","FC-074",2023,27,"2023-07-04","LC","L","Tarsalis",9,"0","55.55","0","SE","40.51432","-105.00249"
"CSU19935","FC-074",2023,27,"2023-07-04","LC","L","Pipiens",5,"0","55.55","0","SE","40.51432","-105.00249"
"CSU19936","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19937","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19938","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19939","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19940","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19941","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19942","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19943","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19944","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19945","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19946","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19947","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19948","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19949","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19950","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19951","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19952","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19953","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19954","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19955","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19956","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19957","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19958","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19959","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19960","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19961","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19962","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19963","FC-031",2023,27,"2023-07-04","LC","L","Tarsalis",27,"0","55.55","0","SE","40.50609","-105.03942"
"CSU19964","FC-031",2023,27,"2023-07-04","LC","L","Pipiens",13,"0","55.55","0","SE","40.50609","-105.03942"
"BOU00150","BC-19",2023,27,"2023-07-03","BC","L","Tarsalis",49,"0",,"0","BC",,
"BOU00151","BC-19",2023,27,"2023-07-03","BC","L","Tarsalis",49,"0",,"0","BC",,
"BOU00152","BC-04",2023,27,"2023-07-03","BC","L","Tarsalis",49,"0",,"0","BC","40.061639","-105.193958"
"BOU00153","BC-09",2023,27,"2023-07-03","BC","L","Tarsalis",49,"0",,"0","BC","40.013015","-105.27145"
"BOU00154","BC-09",2023,27,"2023-07-03","BC","L","Tarsalis",49,"0",,"0","BC","40.013015","-105.27145"
"BOU00155","BC-17",2023,27,"2023-07-03","BC","L","Tarsalis",49,"0",,"0","BC","40.101806","-105.156028"
"BOU00156","BC-15",2023,27,"2023-07-03","BC","L","Tarsalis",49,"0",,"0","BC","40.013015","-105.27145"
"CSU19698","LV-110",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400764","-105.122681"
"CSU19699","LV-110",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400764","-105.122681"
"CSU19700","LV-110",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400764","-105.122681"
"CSU19701","LV-110",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400764","-105.122681"
"CSU19702","LV-110",2023,27,"2023-07-03","LC","L","Tarsalis",14,"0","55.55","0","LV","40.400764","-105.122681"
"CSU19703","LV-104",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.396854","-105.020915"
"CSU19704","LV-104",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.396854","-105.020915"
"CSU19705","LV-104",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.396854","-105.020915"
"CSU19706","LV-104",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.396854","-105.020915"
"CSU19707","LV-104",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.396854","-105.020915"
"CSU19708","LV-104",2023,27,"2023-07-03","LC","L","Tarsalis",50,"1","35.65209","0","LV","40.396854","-105.020915"
"CSU19709","LV-104",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.396854","-105.020915"
"CSU19710","LV-104",2023,27,"2023-07-03","LC","L","Pipiens",5,"0","55.55","0","LV","40.396854","-105.020915"
"CSU19711","LV-089",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400251","-105.042395"
"CSU19712","LV-089",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400251","-105.042395"
"CSU19713","LV-089",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400251","-105.042395"
"CSU19714","LV-089",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400251","-105.042395"
"CSU19715","LV-089",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400251","-105.042395"
"CSU19716","LV-089",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400251","-105.042395"
"CSU19717","LV-089",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400251","-105.042395"
"CSU19718","LV-089",2023,27,"2023-07-03","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400251","-105.042395"
